Vassdrag;VdrNr;Aar;Andel_hunn;Fangst_storstygg;Maloppnaelse;Fangstrate;Gytebestand;Elvinnsig;GytingSim;Laks_vekt_u3kg;Laks_vekt_o3u7kg;Laks_vekt_o7kg;Laks_ant_u3kg;Laks_ant_o3u7kg;Laks_ant_o7kg;Gjen_vekt_u3kg;Gjen_vekt_o3u7kg;Gjen_vekto7kg;Gjen_ant_u3kg;Gjen_ant_o3u7kg;Gjen_ant_o7kg
Hareidvassdraget;096.1Z;2012;0.63;336;;0.44;;220;FALSE;244;92;0;168;23;0;0;0;0;0;0;0
Hareidvassdraget;096.1Z;2013;0.63;182;;0.44;;140;FALSE;127;55;0;82;15;0;2;0;0;1;0;0
Hareidvassdraget;096.1Z;2014;0.63;45;;0.44;;140;FALSE;34;11;0;28;2;0;0;0;0;0;0;0
Hareidvassdraget;096.1Z;2015;0.63;142;;0.44;;500;FALSE;94;48;0;68;13;0;0;0;0;0;0;0
Hareidvassdraget;096.1Z;2016;0.63;176;;0.44;;500;FALSE;129;47;0;95;12;0;0;0;0;0;0;0
Hareidvassdraget;096.1Z;2017;0.63;103;;0.44;;500;FALSE;49;54;0;37;14;0;5;0;0;4;0;0
Hareidvassdraget;096.1Z;2018;0.63;55;;0.44;;500;FALSE;39;16;0;27;5;0;0;0;0;0;0;0
Hareidvassdraget;096.1Z;2019;0.66;141;;0.44;;1033;FALSE;41;100;0;27;20;0;0;0;0;0;0;0
