Vassdrag,VdrNr,Aar,Andel_hunn,Fangst_storstygg,Maloppnaelse,Fangstrate,Gytebestand,Elvinnsig,GytingSim,Laks_vekt_u3kg,Laks_vekt_o3u7kg,Laks_vekt_o7kg,Laks_ant_u3kg,Laks_ant_o3u7kg,Laks_ant_o7kg,Gjen_vekt_u3kg,Gjen_vekt_o3u7kg,Gjen_vekto7kg,Gjen_ant_u3kg,Gjen_ant_o3u7kg,Gjen_ant_o7kg
Tafjordelva,099.Z,2012,0.57,61,,0.5,,,FALSE,7,54,0,3,13,0,0,0,0,0,0,0
Tafjordelva,099.Z,2013,0.57,4,,0.5,,,FALSE,0,4,0,0,1,0,0,0,0,0,0,0
Tafjordelva,099.Z,2014,0.57,2,,0.5,,,FALSE,2,0,0,1,0,0,0,0,0,0,0,0
Tafjordelva,099.Z,2015,0.57,25,,0.5,,,FALSE,1,15,9,1,3,1,0,0,0,0,0,0
Tafjordelva,099.Z,2016,0.57,3,,0.5,,,FALSE,0,3,0,0,1,0,0,0,0,0,0,0
Tafjordelva,099.Z,2017,0.57,1,,0.5,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Tafjordelva,099.Z,2018,0.57,1,,0.5,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Tafjordelva,099.Z,2019,0.57,12,,0.5,,,FALSE,2,10,0,1,2,0,0,0,0,0,0,0
