Vassdrag;VdrNr;Aar;Andel_hunn;Fangst_storstygg;Maloppnaelse;Fangstrate;Gytebestand;Elvinnsig;GytingSim;Laks_vekt_u3kg;Laks_vekt_o3u7kg;Laks_vekt_o7kg;Laks_ant_u3kg;Laks_ant_o3u7kg;Laks_ant_o7kg;Gjen_vekt_u3kg;Gjen_vekt_o3u7kg;Gjen_vekto7kg;Gjen_ant_u3kg;Gjen_ant_o3u7kg;Gjen_ant_o7kg
Sørbotnelva;198.7Z;2012;0.55;0;;0.5;;;FALSE;7;0;0;3;0;0;0;0;0;0;0;0
Sørbotnelva;198.7Z;2013;0.55;0;;0.5;;;FALSE;0;0;0;0;0;0;0;0;0;0;0;0
Sørbotnelva;198.7Z;2014;0.55;0;;0.5;;;FALSE;0;0;0;0;0;0;0;0;0;0;0;0
Sørbotnelva;198.7Z;2015;0.55;0;;0.5;;;FALSE;0;0;0;0;0;0;0;0;0;0;0;0
Sørbotnelva;198.7Z;2016;0.55;1;;0.5;;;FALSE;0;0;0;0;0;0;0;0;0;0;0;0
Sørbotnelva;198.7Z;2017;0.55;1;;0.5;;;FALSE;0;0;0;0;0;0;0;0;0;0;0;0
Sørbotnelva;198.7Z;2018;0.55;1;;0.5;;;FALSE;0;0;0;0;0;0;0;0;0;0;0;0
Sørbotnelva;198.7Z;2019;0.55;4;;0.5;;;FALSE;0;4;0;0;1;0;0;0;0;0;0;0
