Vassdrag;VdrNr;Aar;Andel_hunn;Maloppnaelse;Fangstrate;Gytebestand;Elvinnsig;GytingSim;Laks_vekt_u3kg;Laks_vekt_o3u7kg;Laks_vekt_o7kg;Laks_ant_u3kg;Laks_ant_o3u7kg;Laks_ant_o7kg;Gjen_vekt_u3kg;Gjen_vekt_o3u7kg;Gjen_vekto7kg;Gjen_ant_u3kg;Gjen_ant_o3u7kg;Gjen_ant_o7kg
Vegårsvassdraget;018.Z;1993;0.648998169;1;NA;NA;NA;FALSE;3;0;0;2;0;0;0;0;0;0;0;0
Vegårsvassdraget;018.Z;1994;0.648998169;NA;0.2;NA;NA;FALSE;22;19;9;10;5;1;0;0;0;0;0;0
Vegårsvassdraget;018.Z;1995;0.648998169;NA;0.2;NA;NA;FALSE;77;40;7;42;8;1;0;0;0;0;0;0
Vegårsvassdraget;018.Z;1996;0.648998169;NA;0.2;NA;NA;FALSE;37;4;0;23;1;0;0;0;0;0;0;0
Vegårsvassdraget;018.Z;1997;0.648998169;1;NA;NA;NA;FALSE;4;7;0;3;2;0;0;0;0;0;0;0
Vegårsvassdraget;018.Z;1998;0.648998169;NA;0.2;NA;NA;FALSE;188;46;8;102;10;1;0;0;0;0;0;0
Vegårsvassdraget;018.Z;1999;0.648998169;NA;0.2;NA;NA;FALSE;138;17;24;82;4;3;0;0;0;0;0;0
Vegårsvassdraget;018.Z;2000;0.648998169;NA;0.2;NA;NA;FALSE;92;63;7;43;15;1;0;0;0;0;0;0
Vegårsvassdraget;018.Z;2001;0.648998169;1;NA;NA;NA;FALSE;13;0;0;7;0;0;0;0;0;0;0;0
Vegårsvassdraget;018.Z;2002;0.648998169;1;NA;NA;NA;FALSE;20;39;7;12;8;1;0;0;0;0;0;0
Vegårsvassdraget;018.Z;2003;0.648998169;NA;0.15;NA;NA;FALSE;29;27;0;17;6;0;0;0;0;0;0;0
Vegårsvassdraget;018.Z;2004;0.648998169;NA;0.15;NA;NA;FALSE;39;57;7;21;12;1;0;0;0;0;0;0
Vegårsvassdraget;018.Z;2005;0.648998169;NA;0.15;NA;NA;FALSE;23;14;0;11;3;0;0;0;0;0;0;0
Vegårsvassdraget;018.Z;2006;0.648998169;NA;0.15;NA;NA;FALSE;42;57;0;26;14;0;0;0;0;0;0;0
Vegårsvassdraget;018.Z;2007;0.648998169;NA;0.15;NA;NA;FALSE;38;57;0;20;15;0;0;0;0;0;0;0
Vegårsvassdraget;018.Z;2008;0.648998169;NA;0.15;NA;NA;FALSE;16;25;0;9;7;0;0;0;0;0;0;0
Vegårsvassdraget;018.Z;2009;0.648998169;NA;0.15;NA;NA;FALSE;35;59;0;18;14;0;0;0;0;0;0;0
Vegårsvassdraget;018.Z;2010;0.648998169;0.5;NA;NA;NA;FALSE;12;7;0;6;2;0;6;0;0;3;0;0
Vegårsvassdraget;018.Z;2011;0.648998169;NA;NA;1200;NA;FALSE;9;35;0;5;8;0;5;0;0;4;0;0
Vegårsvassdraget;018.Z;2012;0.648998169;NA;NA;950;NA;FALSE;0;0;0;0;0;0;10;0;0;5;0;0
Vegårsvassdraget;018.Z;2013;0.648998169;0.5;NA;NA;NA;FALSE;2;0;0;2;0;0;1;0;0;1;0;0
Vegårsvassdraget;018.Z;2014;0.648998169;0.5;NA;NA;NA;FALSE;3;8;7;1;2;1;0;0;0;0;0;0
Vegårsvassdraget;018.Z;2015;0.648998169;0.5;NA;NA;NA;FALSE;1;0;0;2;0;0;1;0;0;1;0;0
Vegårsvassdraget;018.Z;2016;0.648998169;0.5;NA;NA;NA;FALSE;2;12;0;2;3;0;0;0;0;0;0;0
Vegårsvassdraget;018.Z;2017;0.648998169;0.5;NA;NA;NA;FALSE;112;18;0;141;4;0;28;27;10;74;6;1
Vegårsvassdraget;018.Z;2018;0.648998169;0.3;NA;NA;NA;FALSE;3;7;0;2;1;0;3;5;9;1;1;1
Vegårsvassdraget;018.Z;2019;0.648998169;0.5;NA;NA;NA;FALSE;4;34;0;3;7;0;4;52;0;3;11;0
Vegårsvassdraget;018.Z;2020;0.648998169;0.3;NA;NA;NA;FALSE;9.7;0;0;7;0;0;4.3;0;0;3;0;0
Vegårsvassdraget;018.Z;2021;0.648998169;0.7;NA;NA;NA;FALSE;0;8;0;0;2;0;3;0;0;1;0;0
Vegårsvassdraget;018.Z;2022;0.648998169;0.3;NA;NA;NA;FALSE;0;3;0;0;1;0;0;0;0;0;0;0
Vegårsvassdraget;018.Z;2023;0.648998169;0.5;NA;NA;NA;FALSE;6;8;0;4;2;0;2;4;0;1;1;0
