Vassdrag;VdrNr;Aar;Andel_hunn;Maloppnaelse;Fangstrate;Gytebestand;Elvinnsig;GytingSim;Laks_vekt_u3kg;Laks_vekt_o3u7kg;Laks_vekt_o7kg;Laks_ant_u3kg;Laks_ant_o3u7kg;Laks_ant_o7kg;Gjen_vekt_u3kg;Gjen_vekt_o3u7kg;Gjen_vekto7kg;Gjen_ant_u3kg;Gjen_ant_o3u7kg;Gjen_ant_o7kg
Ryggelva;087.1Z;1993;0.56;NA;0.36;NA;NA;FALSE;5;26;0;5;5;0;0;0;0;0;0;0
Ryggelva;087.1Z;1994;0.56;NA;0.36;NA;NA;FALSE;52;31;32;27;6;4;0;0;0;0;0;0
Ryggelva;087.1Z;1995;0.56;NA;0.36;NA;NA;FALSE;25;74;0;18;14;0;0;0;0;0;0;0
Ryggelva;087.1Z;1996;0.56;NA;0.36;NA;NA;FALSE;5;0;15;3;0;2;0;0;0;0;0;0
Ryggelva;087.1Z;1997;0.56;NA;0.36;NA;NA;FALSE;21;71;9;11;14;1;0;0;0;0;0;0
Ryggelva;087.1Z;1998;0.56;NA;0.36;NA;NA;FALSE;18;35;0;11;7;0;0;0;0;0;0;0
Ryggelva;087.1Z;1999;0.56;0.5;NA;NA;NA;FALSE;7;0;0;3;0;0;0;0;0;0;0;0
Ryggelva;087.1Z;2000;0.56;NA;0.36;NA;NA;FALSE;70;33;9;32;8;1;0;0;0;0;0;0
Ryggelva;087.1Z;2001;0.56;NA;0.36;NA;NA;FALSE;136;138;25;75;27;3;0;0;0;0;0;0
Ryggelva;087.1Z;2002;0.56;NA;0.36;NA;NA;FALSE;29;114;9;18;21;1;0;0;0;0;0;0
Ryggelva;087.1Z;2003;0.56;NA;0.36;NA;NA;FALSE;17;21;9;11;5;1;0;0;0;0;0;0
Ryggelva;087.1Z;2004;0.56;NA;0.36;NA;NA;FALSE;23;57;7;14;13;1;0;0;0;0;0;0
Ryggelva;087.1Z;2005;0.56;NA;0.36;NA;NA;FALSE;66;105;98;37;22;11;0;0;0;0;0;0
Ryggelva;087.1Z;2006;0.56;NA;0.36;NA;NA;FALSE;10;127;35;8;27;4;0;0;0;0;0;0
Ryggelva;087.1Z;2007;0.56;NA;0.36;NA;NA;FALSE;4;65;25;3;14;3;0;0;0;0;0;0
Ryggelva;087.1Z;2008;0.56;NA;0.36;NA;NA;FALSE;18;119;23;12;26;3;0;0;0;0;0;0
Ryggelva;087.1Z;2009;0.56;NA;0.36;NA;NA;FALSE;15;50;59;11;13;7;0;0;0;0;0;0
Ryggelva;087.1Z;2010;0.56;NA;0.36;NA;NA;FALSE;24;42;14;16;10;2;0;0;0;0;0;0
Ryggelva;087.1Z;2011;0.56;NA;0.36;NA;NA;FALSE;24;165;65;18;33;8;0;0;0;0;0;0
Ryggelva;087.1Z;2012;0.56;NA;0.36;NA;NA;FALSE;41;115;42;23;26;5;0;0;0;0;0;0
Ryggelva;087.1Z;2013;0.56;NA;0.36;NA;NA;FALSE;13;54;25;6;11;3;0;0;0;0;0;0
Ryggelva;087.1Z;2014;0.56;NA;0.36;NA;NA;FALSE;6;22;0;4;4;0;0;0;0;0;0;0
Ryggelva;087.1Z;2015;0.56;NA;0.36;NA;NA;FALSE;64;78;0;36;19;0;0;0;0;0;0;0
Ryggelva;087.1Z;2016;0.56;NA;0.36;NA;NA;FALSE;26;121;48;16;27;6;0;0;0;0;0;0
Ryggelva;087.1Z;2017;0.56;NA;0.36;NA;NA;FALSE;5;58;56;3;12;6;0;0;0;0;0;0
Ryggelva;087.1Z;2018;0.56;NA;0.36;NA;NA;FALSE;15;51;8;13;11;1;0;0;0;0;0;0
Ryggelva;087.1Z;2019;0.56;NA;0.36;NA;NA;FALSE;15;50;10;13;9;1;0;0;0;0;0;0
Ryggelva;087.1Z;2020;0.56;NA;0.36;NA;NA;FALSE;25.6;141.4;62.6;14;31;7;0;0;0;0;0;0
Ryggelva;087.1Z;2021;0.56;NA;0.36;NA;NA;FALSE;5;21;7;4;6;1;0;0;0;0;0;0
Ryggelva;087.1Z;2022;0.56;0.5;NA;NA;NA;FALSE;0;0;0;0;0;0;0;0;0;0;0;0
Ryggelva;087.1Z;2023;0.56;NA;0.36;NA;NA;FALSE;21;43;8;14;9;1;0;0;0;0;0;0
