Vassdrag,VdrNr,Aar,Andel_hunn,Fangst_storstygg,Maloppnaelse,Fangstrate,Gytebestand,Elvinnsig,GytingSim,Laks_vekt_u3kg,Laks_vekt_o3u7kg,Laks_vekt_o7kg,Laks_ant_u3kg,Laks_ant_o3u7kg,Laks_ant_o7kg,Gjen_vekt_u3kg,Gjen_vekt_o3u7kg,Gjen_vekto7kg,Gjen_ant_u3kg,Gjen_ant_o3u7kg,Gjen_ant_o7kg
Hellelandselva,027.3Z,2012,0.6,385,1.46,,,,FALSE,132,231,22,72,56,3,0,12,0,0,3,0
Hellelandselva,027.3Z,2013,0.6,51,1.46,,,,FALSE,19,25,7,11,6,1,4,0,0,2,0,0
Hellelandselva,027.3Z,2014,0.6,87,1.46,,,,FALSE,41,37,9,26,9,1,0,0,0,0,0,0
Hellelandselva,027.3Z,2015,0.6,223,1.46,,,,FALSE,120,95,8,62,22,1,1,0,0,1,0,0
Hellelandselva,027.3Z,2016,0.6,239,1.46,,,,FALSE,152,79,8,98,19,1,8,0,0,8,0,0
Hellelandselva,027.3Z,2017,0.6,239,1.46,,,,FALSE,113,121,45,66,25,5,3,3,0,1,1,0
Hellelandselva,027.3Z,2018,0.6,117,1.46,,,,FALSE,57,60,0,33,16,0,0,0,0,1,0,0
Hellelandselva,027.3Z,2019,0.6,219,1.46,,,,FALSE,132,81,7,82,18,1,7,0,0,6,0,0
