Vassdrag;VdrNr;Aar;Andel_hunn;Maloppnaelse;Fangstrate;Gytebestand;Elvinnsig;GytingSim;Laks_vekt_u3kg;Laks_vekt_o3u7kg;Laks_vekt_o7kg;Laks_ant_u3kg;Laks_ant_o3u7kg;Laks_ant_o7kg;Gjen_vekt_u3kg;Gjen_vekt_o3u7kg;Gjen_vekto7kg;Gjen_ant_u3kg;Gjen_ant_o3u7kg;Gjen_ant_o7kg
Stabburselva og Draugelva;171.Z;1993;0.58;NA;0.5;NA;NA;FALSE;28;0;0;13;0;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;1994;0.58;NA;0.5;NA;NA;FALSE;7;0;0;4;0;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;1995;0.58;NA;0.5;NA;NA;FALSE;0;10;0;0;3;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;1996;0.58;NA;0.5;NA;NA;FALSE;18;6;0;9;1;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;1997;0.58;NA;0.5;NA;NA;FALSE;7;18;0;4;3;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;1998;0.58;NA;0.5;NA;NA;FALSE;22;28;0;14;6;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;1999;0.58;NA;0.5;NA;NA;FALSE;15;38;0;7;9;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2000;0.58;NA;0.5;NA;NA;FALSE;8;30;10;5;7;1;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2001;0.58;NA;0.5;NA;NA;FALSE;11;37;8;6;8;1;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2002;0.58;NA;0.5;NA;NA;FALSE;9;15;0;6;3;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2003;0.58;NA;0.5;NA;NA;FALSE;7;5;0;4;1;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2004;0.58;NA;0.5;NA;NA;FALSE;6;4;0;4;1;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2005;0.58;NA;0.5;NA;NA;FALSE;3;4;0;3;1;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2006;0.58;NA;0.5;NA;NA;FALSE;1;0;7;1;0;1;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2007;0.58;NA;0.5;NA;NA;FALSE;18;20;0;25;4;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2008;0.58;NA;0.5;NA;NA;FALSE;12;28;0;14;6;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2009;0.58;NA;0.5;NA;NA;FALSE;4;12;0;6;3;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2010;0.58;NA;0.5;NA;NA;FALSE;7;10;0;7;2;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2011;0.58;NA;0.5;NA;NA;FALSE;11;33;0;8;8;0;1;0;0;2;0;0
Stabburselva og Draugelva;171.Z;2012;0.58;0.23;NA;NA;NA;FALSE;34;5;7;22;1;1;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2013;0.58;NA;0.5;NA;NA;FALSE;8;17;8;7;3;1;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2014;0.58;NA;0.5;NA;NA;FALSE;7;0;0;4;0;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2015;0.58;NA;0.5;NA;NA;FALSE;11;4;0;7;1;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2016;0.58;NA;0.5;NA;NA;FALSE;19;0;0;9;0;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2017;0.58;NA;0.5;NA;NA;FALSE;13;59;24;6;13;2;0;5;0;0;1;0
Stabburselva og Draugelva;171.Z;2018;0.58;NA;0.5;NA;NA;FALSE;0;5;8;0;1;1;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2019;0.58;NA;0.5;NA;NA;FALSE;8;11;16;4;2;2;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2020;0.58;NA;0.5;NA;NA;FALSE;3.7;4.3;0;2;1;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2021;0.58;NA;0.5;NA;NA;FALSE;2;24;0;2;6;0;5;0;0;2;0;0
Stabburselva og Draugelva;171.Z;2022;0.58;NA;0.5;NA;NA;FALSE;11;15;0;6;3;0;0;0;0;0;0;0
Stabburselva og Draugelva;171.Z;2023;0.58;0.2;NA;NA;NA;FALSE;3;0;0;2;0;0;0;0;0;0;0;0
