Vassdrag;VdrNr;Aar;Andel_hunn;Fangst_storstygg;Maloppnaelse;Fangstrate;Gytebestand;Elvinnsig;GytingSim;Laks_vekt_u3kg;Laks_vekt_o3u7kg;Laks_vekt_o7kg;Laks_ant_u3kg;Laks_ant_o3u7kg;Laks_ant_o7kg;Gjen_vekt_u3kg;Gjen_vekt_o3u7kg;Gjen_vekto7kg;Gjen_ant_u3kg;Gjen_ant_o3u7kg;Gjen_ant_o7kg
Norangdalselva;097.4Z;2012;0.58;14;;0.46;;;FALSE;2;3;9;2;1;1;0;0;0;0;0;0
Norangdalselva;097.4Z;2013;0.58;1;;0.46;;;FALSE;0;0;0;0;0;0;0;0;0;0;0;0
Norangdalselva;097.4Z;2014;0.58;12;;0.46;;;FALSE;8;4;0;4;1;0;0;0;0;0;0;0
Norangdalselva;097.4Z;2015;0.58;30;;0.46;;;FALSE;7;23;0;5;5;0;0;0;0;0;0;0
Norangdalselva;097.4Z;2016;0.58;44;;0.46;;;FALSE;10;27;7;7;8;1;0;0;0;0;0;0
Norangdalselva;097.4Z;2017;0.58;65;;0.46;;;FALSE;5;60;0;2;13;0;0;0;0;0;0;0
Norangdalselva;097.4Z;2018;0.58;25;;0.46;;;FALSE;5;20;0;3;5;0;0;0;0;0;0;0
Norangdalselva;097.4Z;2019;0.58;22;;0.46;;;FALSE;3;20;0;2;5;0;0;0;0;0;0;0
