Vassdrag,VdrNr,Aar,Andel_hunn,Fangst_storstygg,Maloppnaelse,Fangstrate,Gytebestand,Elvinnsig,GytingSim,Laks_vekt_u3kg,Laks_vekt_o3u7kg,Laks_vekt_o7kg,Laks_ant_u3kg,Laks_ant_o3u7kg,Laks_ant_o7kg,Gjen_vekt_u3kg,Gjen_vekt_o3u7kg,Gjen_vekto7kg,Gjen_ant_u3kg,Gjen_ant_o3u7kg,Gjen_ant_o7kg
Storelva (Sauda),037.Z,2012,0.55,0,0,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Storelva (Sauda),037.Z,2013,0.55,0,0,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Storelva (Sauda),037.Z,2014,0.55,0,0,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Storelva (Sauda),037.Z,2015,0.55,0,0,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Storelva (Sauda),037.Z,2016,0.55,0,0,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Storelva (Sauda),037.Z,2017,0.55,60,0,,,,FALSE,10,40,10,5,8,1,0,0,0,0,0,0
Storelva (Sauda),037.Z,2018,0.55,29,0,,,,FALSE,16,5,8,8,1,1,1,0,0,2,0,0
Storelva (Sauda),037.Z,2019,0.55,37,0,,,,FALSE,3,34,0,1,7,0,0,0,0,0,0,0
