Vassdrag,VdrNr,Aar,Andel_hunn,Fangst_storstygg,Maloppnaelse,Fangstrate,Gytebestand,Elvinnsig,GytingSim,Laks_vekt_u3kg,Laks_vekt_o3u7kg,Laks_vekt_o7kg,Laks_ant_u3kg,Laks_ant_o3u7kg,Laks_ant_o7kg,Gjen_vekt_u3kg,Gjen_vekt_o3u7kg,Gjen_vekto7kg,Gjen_ant_u3kg,Gjen_ant_o3u7kg,Gjen_ant_o7kg
Ranelva (Leirfjord),153.3Z,2012,0.52,813.7,0,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Ranelva (Leirfjord),153.3Z,2013,0.52,0,0,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Ranelva (Leirfjord),153.3Z,2014,0.52,0,0,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Ranelva (Leirfjord),153.3Z,2015,0.52,0,0,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Ranelva (Leirfjord),153.3Z,2016,0.52,0,0,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Ranelva (Leirfjord),153.3Z,2017,0.52,0,0,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Ranelva (Leirfjord),153.3Z,2018,0.52,78,0,,,,FALSE,38,40,0,22,11,0,0,0,0,0,0,0
Ranelva (Leirfjord),153.3Z,2019,0.52,40,0,,,,FALSE,12,12,16,9,3,2,0,0,0,0,0,0
