Vassdrag;VdrNr;Aar;Andel_hunn;Fangst_storstygg;Maloppnaelse;Fangstrate;Gytebestand;Elvinnsig;GytingSim;Laks_vekt_u3kg;Laks_vekt_o3u7kg;Laks_vekt_o7kg;Laks_ant_u3kg;Laks_ant_o3u7kg;Laks_ant_o7kg;Gjen_vekt_u3kg;Gjen_vekt_o3u7kg;Gjen_vekto7kg;Gjen_ant_u3kg;Gjen_ant_o3u7kg;Gjen_ant_o7kg
Matreelva;067.3Z;2012;0.58;84;;0.49;;;FALSE;13;43;28;12;13;3;0;0;0;0;0;0
Matreelva;067.3Z;2013;0.58;64;;0.49;;;FALSE;0;64;0;0;21;0;0;0;0;0;0;0
Matreelva;067.3Z;2014;0.58;27;;0.49;;;FALSE;15;11;0;6;3;0;0;0;0;0;0;0
Matreelva;067.3Z;2015;0.58;35;;0.49;;;FALSE;30;5;0;18;1;0;0;0;0;0;0;0
Matreelva;067.3Z;2016;0.58;165;;0.49;;;FALSE;44;78;43;22;14;5;0;0;0;0;0;0
Matreelva;067.3Z;2017;0.58;66;;0.49;;;FALSE;23;19;24;12;4;3;0;0;0;0;0;0
Matreelva;067.3Z;2018;0.58;176;;0.49;;;FALSE;27;94;55;13;21;6;0;6;0;0;1;0
Matreelva;067.3Z;2019;0.58;98;;0.49;;;FALSE;29;36;33;18;7;4;0;0;0;0;0;0
