Lregnr;Vdrnr;Vassdrag;Vassdrag2;Fylke;Kommune;Aar;Laks_ant_u3kg;Laks_ant_o3u7kg;Laks_ant_o7kg;Laks_ant;Laks_vekt_u3kg;Laks_vekt_o3u7kg;Laks_vekt_o7kg;Laks_vekt;PrHuSmall;PrHuMellom;PrHuStor;ExpSmallMin;ExpSmallMed;ExpSmallMax;ExpMellomMin;ExpMellomMed;ExpMellomMax;ExpStorMin;ExpStorMed;ExpStorMax;GBMkghunner;GBMmin;GBMmax;StamAntSmaHo;StamAntMelHo;StamAntStorHo;Nsport;ProsOpp;OppdrMaalt;Gjen_ant_u3kg;Gjen_ant_o3u7kg;Gjen_ant_o7kg;Gjen_ant;Gjen_vekt_u3kg;Gjen_vekt_o3u7kg;Gjen_vekto7kg;Gjen_vekt;PrHuSmall_Gjenut;PrHuMellom_Gjenut;PrHuStor_Gjenut;FangstAndSmallMin;FangstAndSmallMed;FangstAndSmallMax;FangstAndMellomMin;FangstAndMellomMed;FangstAndMellomMax;FangstAndStorMin;FangstAndStorMed;FangstAndStorMax;Obs_laks_ant_u3kg;Obs_laks_ant_o3u7kg;Obs_laks_ant_o7kg;Obs_laks_ant;Probs_small_med;Probs_small_min;Probs_small_max;Probs_mellom_med;Probs_mellom_min;Probs_mellom_max;Probs_stor_med;Probs_stor_min;Probs_stor_max
202317;231.7Z;Sandfjordelva;x;Finnmark;Gamvik;1993;381;30;0;411;608;110;0;718;0.55;0.7;0.55;0.5;0.6;0.7;0.3;0.4;0.6;0.2;0.3;0.5;426.2413793;213.1206897;639.362069;0;0;0;;0.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202317;231.7Z;Sandfjordelva;x;Finnmark;Gamvik;1994;282;19;0;301;379;60;0;439;0.55;0.7;0.55;0.5;0.6;0.7;0.3;0.4;0.6;0.2;0.3;0.5;426.2413793;213.1206897;639.362069;0;0;0;;0.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202317;231.7Z;Sandfjordelva;x;Finnmark;Gamvik;1995;189;16;0;205;293;54;0;347;0.55;0.7;0.55;0.5;0.6;0.7;0.3;0.4;0.6;0.2;0.3;0.5;426.2413793;213.1206897;639.362069;0;0;0;;0.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202317;231.7Z;Sandfjordelva;x;Finnmark;Gamvik;1996;88;2;0;90;124;7;0;131;0.55;0.7;0.55;0.5;0.6;0.7;0.3;0.4;0.6;0.2;0.3;0.5;426.2413793;213.1206897;639.362069;0;0;0;;0.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202317;231.7Z;Sandfjordelva;x;Finnmark;Gamvik;1997;147;9;0;156;221;37;0;258;0.55;0.7;0.55;0.5;0.6;0.7;0.3;0.4;0.6;0.2;0.3;0.5;426.2413793;213.1206897;639.362069;0;0;0;;0.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202317;231.7Z;Sandfjordelva;x;Finnmark;Gamvik;1998;303;7;0;310;440;25;0;465;0.55;0.7;0.55;0.5;0.6;0.7;0.3;0.4;0.6;0.2;0.3;0.5;426.2413793;213.1206897;639.362069;0;0;0;;0.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202317;231.7Z;Sandfjordelva;x;Finnmark;Gamvik;1999;441;24;0;465;682;84;0;766;0.55;0.7;0.55;0.5;0.6;0.7;0.3;0.4;0.6;0.2;0.3;0.5;426.2413793;213.1206897;639.362069;0;0;0;;0.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202317;231.7Z;Sandfjordelva;x;Finnmark;Gamvik;2000;234;65;0;299;402;224;0;626;0.55;0.7;0.55;0.5;0.6;0.7;0.3;0.4;0.6;0.2;0.3;0.5;426.2413793;213.1206897;639.362069;0;0;0;;0.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202317;231.7Z;Sandfjordelva;x;Finnmark;Gamvik;2001;367;42;2;411;635;165;17;817;0.55;0.7;0.55;0.5;0.6;0.7;0.3;0.4;0.6;0.2;0.3;0.5;426.2413793;213.1206897;639.362069;0;0;0;;0.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202317;231.7Z;Sandfjordelva;x;Finnmark;Gamvik;2002;81;36;0;117;148;139;0;287;0.55;0.7;0.55;0.5;0.6;0.7;0.3;0.4;0.6;0.2;0.3;0.5;426.2413793;213.1206897;639.362069;0;0;0;;1.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202317;231.7Z;Sandfjordelva;x;Finnmark;Gamvik;2003;224;15;0;239;353;67;0;420;0.55;0.7;0.55;0.5;0.6;0.7;0.3;0.4;0.6;0.2;0.3;0.5;426.2413793;213.1206897;639.362069;0;0;0;;1.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202317;231.7Z;Sandfjordelva;x;Finnmark;Gamvik;2004;111;15;0;126;170;53;0;223;0.55;0.7;0.55;0.5;0.6;0.7;0.3;0.4;0.6;0.2;0.3;0.5;426.2413793;213.1206897;639.362069;0;0;0;;0.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202317;231.7Z;Sandfjordelva;x;Finnmark;Gamvik;2005;317;13;0;330;489;47;0;536;0.55;0.7;0.55;0.5;0.6;0.7;0.3;0.4;0.6;0.2;0.3;0.5;426.2413793;213.1206897;639.362069;0;0;0;;0.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202317;231.7Z;Sandfjordelva;x;Finnmark;Gamvik;2006;373;51;0;424;616;222;0;838;0.55;0.7;0.55;0.5;0.6;0.7;0.3;0.4;0.6;0.2;0.3;0.5;426.2413793;213.1206897;639.362069;0;0;0;;0.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202317;231.7Z;Sandfjordelva;x;Finnmark;Gamvik;2007;241;58;3;302;395;216;24;635;0.55;0.7;0.55;0.5;0.6;0.7;0.3;0.4;0.6;0.2;0.3;0.5;426.2413793;213.1206897;639.362069;0;0;0;;0.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
