Vassdrag,VdrNr,Aar,Andel_hunn,Fangst_storstygg,Maloppnaelse,Fangstrate,Gytebestand,Elvinnsig,GytingSim,Laks_vekt_u3kg,Laks_vekt_o3u7kg,Laks_vekt_o7kg,Laks_ant_u3kg,Laks_ant_o3u7kg,Laks_ant_o7kg,Gjen_vekt_u3kg,Gjen_vekt_o3u7kg,Gjen_vekto7kg,Gjen_ant_u3kg,Gjen_ant_o3u7kg,Gjen_ant_o7kg
Haugsdalselva,067.2Z,2012,0.59,118,,0.49,,,FALSE,23,44,51,17,11,7,0,0,0,0,0,0
Haugsdalselva,067.2Z,2013,0.59,77,,0.49,,,FALSE,13,34,31,11,7,3,0,0,0,0,0,0
Haugsdalselva,067.2Z,2014,0.59,16,,0.49,,,FALSE,5,11,0,3,3,0,0,0,0,0,0,0
Haugsdalselva,067.2Z,2015,0.59,26,,0.49,,,FALSE,19,7,0,12,2,0,0,0,0,0,0,0
Haugsdalselva,067.2Z,2016,0.59,56,,0.49,,,FALSE,26,23,7,16,4,1,2,0,0,2,0,0
Haugsdalselva,067.2Z,2017,0.59,76,,0.49,,,FALSE,10,66,0,7,14,0,4,0,0,6,0,0
Haugsdalselva,067.2Z,2018,0.59,73,,0.49,,,FALSE,16,48,9,7,11,1,0,0,0,0,0,0
Haugsdalselva,067.2Z,2019,0.59,105,,0.49,,,FALSE,11,53,41,7,11,4,0,0,0,0,0,0
