Vassdrag,VdrNr,Aar,Andel_hunn,Fangst_storstygg,Maloppnaelse,Fangstrate,Gytebestand,Elvinnsig,GytingSim,Laks_vekt_u3kg,Laks_vekt_o3u7kg,Laks_vekt_o7kg,Laks_ant_u3kg,Laks_ant_o3u7kg,Laks_ant_o7kg,Gjen_vekt_u3kg,Gjen_vekt_o3u7kg,Gjen_vekto7kg,Gjen_ant_u3kg,Gjen_ant_o3u7kg,Gjen_ant_o7kg
Opo,048.Z,2012,0.64,0,3.03,,,,FALSE,10,203,155,4,39,18,0,0,0,0,0,0
Opo,048.Z,2013,0.64,110,1,,,,FALSE,0,52,58,0,11,7,10,101,90,4,20,11
Opo,048.Z,2014,0.64,114,1,,,,FALSE,3,88,24,2,18,3,5,31,0,2,8,0
Opo,048.Z,2015,0.64,0,1,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Opo,048.Z,2016,0.64,0,1,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Opo,048.Z,2017,0.64,0,1,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Opo,048.Z,2018,0.64,0,1,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Opo,048.Z,2019,0.54,11,,,,158,FALSE,7,5,0,4,1,0,12,14,10,7,3,1
