Vassdrag;VdrNr;Aar;Andel_hunn;Fangst_storstygg;Maloppnaelse;Fangstrate;Gytebestand;Elvinnsig;GytingSim;Laks_vekt_u3kg;Laks_vekt_o3u7kg;Laks_vekt_o7kg;Laks_ant_u3kg;Laks_ant_o3u7kg;Laks_ant_o7kg;Gjen_vekt_u3kg;Gjen_vekt_o3u7kg;Gjen_vekto7kg;Gjen_ant_u3kg;Gjen_ant_o3u7kg;Gjen_ant_o7kg
Fjæraelva;042.3Z;2012;0.56;58;;0.37;;;FALSE;0;0;58;0;0;7;0;10;25;0;2;3
Fjæraelva;042.3Z;2013;0.56;46;;0.37;;;FALSE;4;35;7;2;7;1;62;64;39;38;16;5
Fjæraelva;042.3Z;2014;0.56;127;;0.37;;;FALSE;9;95;23;4;20;3;29;180;48;12;40;6
Fjæraelva;042.3Z;2015;0.56;187;;0.37;;;FALSE;19;112;56;11;22;7;61;136;93;38;30;12
Fjæraelva;042.3Z;2016;0.56;59;;0.37;;;FALSE;10;41;8;5;10;1;51;80;79;27;19;10
Fjæraelva;042.3Z;2017;0.56;88;;0.37;;;FALSE;21;37;30;11;9;3;38;93;99;22;25;12
Fjæraelva;042.3Z;2018;0.56;55;;0.37;;;FALSE;13;34;8;6;8;1;7;9;0;3;2;0
Fjæraelva;042.3Z;2019;0.56;102;;0.37;;;FALSE;13;67;22;8;16;3;37;81;84;16;20;9
