Vassdrag;VdrNr;Aar;Andel_hunn;Fangst_storstygg;Maloppnaelse;Fangstrate;Gytebestand;Elvinnsig;GytingSim;Laks_vekt_u3kg;Laks_vekt_o3u7kg;Laks_vekt_o7kg;Laks_ant_u3kg;Laks_ant_o3u7kg;Laks_ant_o7kg;Gjen_vekt_u3kg;Gjen_vekt_o3u7kg;Gjen_vekto7kg;Gjen_ant_u3kg;Gjen_ant_o3u7kg;Gjen_ant_o7kg
Kvalsundelva;213.6Z;2012;0.58;0;;0.52;;;FALSE;64;71;0;31;13;0;0;0;0;0;0;0
Kvalsundelva;213.6Z;2013;0.58;0;;0.52;;;FALSE;77;36;0;46;9;0;0;0;0;0;0;0
Kvalsundelva;213.6Z;2014;0.58;0;;0.52;;;FALSE;46;9;35;26;2;2;1;0;0;1;0;0
Kvalsundelva;213.6Z;2015;0.58;0;;0.52;;;FALSE;91;47;10;53;12;1;25;5;7;18;1;1
Kvalsundelva;213.6Z;2016;0.58;0;;0.52;;;FALSE;62;47;19;39;11;2;11;0;0;7;0;0
Kvalsundelva;213.6Z;2017;0.58;302;0;;;;FALSE;150;74;78;80;15;9;13;20;7;8;5;1
Kvalsundelva;213.6Z;2018;0.58;78;0;;;;FALSE;65;13;0;38;3;0;0;0;0;0;0;0
Kvalsundelva;213.6Z;2019;0.6;495;0;;;;FALSE;118;22;0;66;6;0;1;0;0;2;0;0
