Vassdrag;VdrNr;Aar;Andel_hunn;Maloppnaelse;Fangstrate;Gytebestand;Elvinnsig;GytingSim;Laks_vekt_u3kg;Laks_vekt_o3u7kg;Laks_vekt_o7kg;Laks_ant_u3kg;Laks_ant_o3u7kg;Laks_ant_o7kg;Gjen_vekt_u3kg;Gjen_vekt_o3u7kg;Gjen_vekto7kg;Gjen_ant_u3kg;Gjen_ant_o3u7kg;Gjen_ant_o7kg
Akerselva;006.Z;1993;0.57;;0.5;;;FALSE;71;7;0;46;1;0;0;0;0;0;0;0
Akerselva;006.Z;1994;0.57;;0.5;;;FALSE;120;75;8;80;19;1;0;0;0;0;0;0
Akerselva;006.Z;1995;0.57;;0.5;;;FALSE;454;14;9;297;3;1;0;0;0;0;0;0
Akerselva;006.Z;1996;0.57;0.5;;;;FALSE;0;0;0;0;0;0;0;0;0;0;0;0
Akerselva;006.Z;1997;0.57;;0.5;;;FALSE;37;36;0;20;10;0;0;0;0;0;0;0
Akerselva;006.Z;1998;0.57;;0.5;;;FALSE;26;10;8;14;3;1;0;0;0;0;0;0
Akerselva;006.Z;1999;0.57;0.5;;;;FALSE;6;0;0;3;0;0;0;0;0;0;0;0
Akerselva;006.Z;2000;0.57;0.5;;;;FALSE;3;0;0;1;0;0;0;0;0;0;0;0
Akerselva;006.Z;2001;0.57;0.5;;;;FALSE;15;0;0;8;0;0;0;0;0;0;0;0
Akerselva;006.Z;2002;0.57;0.5;;;;FALSE;0;0;0;0;0;0;0;0;0;0;0;0
Akerselva;006.Z;2003;0.57;;0.5;;;FALSE;34;4;0;19;1;0;0;0;0;0;0;0
Akerselva;006.Z;2004;0.57;;0.5;;;FALSE;22;4;8;15;1;1;0;0;0;0;0;0
Akerselva;006.Z;2005;0.57;;0.5;;;FALSE;13;4;0;10;1;0;0;0;0;0;0;0
Akerselva;006.Z;2006;0.57;0.5;;;;FALSE;1;0;0;1;0;0;0;0;0;0;0;0
Akerselva;006.Z;2007;0.57;;0.5;;;FALSE;11;4;0;8;1;0;0;0;0;0;0;0
Akerselva;006.Z;2008;0.57;0.5;;;;FALSE;4;0;0;2;0;0;0;0;0;0;0;0
Akerselva;006.Z;2009;0.57;0.5;;;;FALSE;8;0;0;5;0;0;0;0;0;0;0;0
Akerselva;006.Z;2010;0.57;0.5;;;;FALSE;1;0;0;1;0;0;0;0;0;0;0;0
Akerselva;006.Z;2011;0.57;0.5;;;;FALSE;0;0;0;0;0;0;0;0;0;0;0;0
Akerselva;006.Z;2012;0.57;0.5;;;;FALSE;0;0;0;0;0;0;0;0;0;0;0;0
Akerselva;006.Z;2013;0.57;0.5;;;;FALSE;0;0;0;0;0;0;0;0;0;0;0;0
Akerselva;006.Z;2014;0.57;0.5;;;;FALSE;0;0;0;0;0;0;0;0;0;0;0;0
Akerselva;006.Z;2015;0.57;0.5;;;;FALSE;0;0;0;0;0;0;0;0;0;0;0;0
Akerselva;006.Z;2016;0.57;0.5;;;;FALSE;1;0;0;2;0;0;0;0;0;0;0;0
Akerselva;006.Z;2017;0.57;;0.5;;;FALSE;43;35;0;25;8;0;12;8;0;23;2;0
Akerselva;006.Z;2018;0.57;0.5;;;;FALSE;3;0;0;2;0;0;0;0;0;1;0;0
Akerselva;006.Z;2019;0.57;;0.5;;;FALSE;35;27;0;25;7;0;6;3;0;13;1;0
Akerselva;006.Z;2020;0.57;;0.5;;;FALSE;111.3;14.6;7.5;69;4;1;7;0;0;14;0;0
Akerselva;006.Z;2021;0.57;0.5;;;;FALSE;6;4;0;3;1;0;3;0;0;5;0;0
Akerselva;006.Z;2022;0.57;0.5;;;;FALSE;7;0;0;4;0;0;2;0;0;5;0;0
Akerselva;006.Z;2023;0.57;;0.5;;;FALSE;40;77;0;25;17;0;3;11;0;6;3;0
Akerselva;006.Z;2024;0.57;;0.5;;;FALSE;62;67;7;36;15;1;14;4;0;9;1;0
