Vassdrag,VdrNr,Aar,Andel_hunn,Fangst_storstygg,Maloppnaelse,Fangstrate,Gytebestand,Elvinnsig,GytingSim,Laks_vekt_u3kg,Laks_vekt_o3u7kg,Laks_vekt_o7kg,Laks_ant_u3kg,Laks_ant_o3u7kg,Laks_ant_o7kg,Gjen_vekt_u3kg,Gjen_vekt_o3u7kg,Gjen_vekto7kg,Gjen_ant_u3kg,Gjen_ant_o3u7kg,Gjen_ant_o7kg
Åmselva,038.5Z,2012,0.6,0,,0.39,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Åmselva,038.5Z,2013,0.6,0,,0.39,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Åmselva,038.5Z,2014,0.6,0,,0.39,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
Åmselva,038.5Z,2015,0.6,1,,0.39,,,FALSE,1,0,0,1,0,0,4,0,0,3,0,0
Åmselva,038.5Z,2016,0.6,1,,0.39,,,FALSE,4,0,0,2,0,0,1,0,0,1,0,0
Åmselva,038.5Z,2017,0.6,33,,0.39,,,FALSE,5,28,0,3,6,0,2,6,0,2,1,0
Åmselva,038.5Z,2018,0.6,25,,0.39,,,FALSE,14,11,0,8,3,0,0,0,0,0,0,0
Åmselva,038.5Z,2019,0.6,62,,0.39,,,FALSE,20,33,10,12,7,1,10,0,0,7,0,0
