"Vassdrag" "Vdrnr" "Kommune" "Aar" "GBMkghunner" "ElvebestVillSma025" "ElvebestVillSma25" "ElvebestVillSma50" "ElvebestVillSma75" "ElvebestVillSma975" "ElvebestVillMel025" "ElvebestVillMel25" "ElvebestVillMel50" "ElvebestVillMel75" "ElvebestVillMel975" "ElvebestVillStor025" "ElvebestVillStor25" "ElvebestVillStor50" "ElvebestVillStor75" "ElvebestVillStor975" "ElvebestVillTot025" "ElvebestVillTot25" "ElvebestVillTot50" "ElvebestVillTot75" "ElvebestVillTot975" "OppdrettAntall025" "OppdrettAntall25" "OppdrettAntall50" "OppdrettAntall75" "OppdrettAntall975" "AntOppdr025" "AntOppdr25" "AntOppdr50" "AntOppdr75" "AntOppdr975"
"Numedalslågen" "015.Z" "Larvik" 1999 12295.69655 2350.74648771018 2620.01427498103 2817.57625683804 3105.55443388561 3733.31223782125 2005.82587973233 2225.23100831132 2375.27481795246 2517.7695457073 2756.80388001365 498.11719298445 590.469885274313 665.459632619815 749.295819833656 929.015780480649 5210.26999850283 5631.83658733836 5902.28204776828 6209.02641607771 6874.36672013093 55 66 71 77 88 144.111093542512 173.721999177965 190.083293333591 207.38111237783 246.486542873868
"Numedalslågen" "015.Z" "Larvik" 2000 12295.69655 4639.65601716337 5180.2563469742 5594.78814768467 6147.78431306942 7323.18785301992 3347.27963606591 3721.43320869369 3980.68158605643 4222.25721370005 4615.8829318457 591.806171073873 706.805894078266 800.06362150086 899.57091277591 1102.97556013987 9165.18957328504 9907.69574524645 10416.3698164082 10999.4235259837 12172.105147203 191 208 217 228 247 485.574794954241 547.001574512229 584.113530730887 621.178719262444 700.469517580181
"Numedalslågen" "015.Z" "Larvik" 2001 12295.69655 5468.69089501928 6074.2618255092 6559.93655845164 7219.2514678936 8607.06228023837 5351.74476518566 5926.56594839187 6328.72613072129 6717.43206644547 7355.77794097668 979.629873670261 1163.12035949576 1309.29536845638 1466.88226535127 1830.18417494629 12605.1793380155 13637.3049631049 14274.9290727224 15011.9551534062 16567.4557693339 93 106 113 120 134 241.511075833035 279.964003315695 303.052528711486 327.769131920339 375.564409154178
"Numedalslågen" "015.Z" "Larvik" 2002 12295.69655 7951.90321197122 8840.30779856149 9535.31547980244 10518.0717051272 12618.1721203076 5057.18943079589 5596.94908931482 5976.95328778068 6330.10418674635 6923.35787125522 1194.95824553577 1415.41584894031 1596.31672843782 1783.83359061427 2213.32243203019 15152.8760553279 16375.5449014707 17178.1866183333 18195.4047593442 20324.9219489301 119 134 141 149 165 306.553750169656 353.261886570346 378.668030417361 406.790210497289 462.649237552576
"Numedalslågen" "015.Z" "Larvik" 2003 12295.69655 2747.52696760057 3059.59666686642 3300.30377577466 3635.17119897591 4359.35726878235 5546.53116530667 6164.82996892481 6594.70863478158 6990.40745786584 7661.47574945383 1120.22682575225 1332.87858023023 1499.19636569835 1684.45767130737 2064.11021334176 10110.7722967179 10959.6125022269 11480.1102878202 11999.0989503486 12992.8836760834 0 0 0 0 0 0 0 0 0 0
"Numedalslågen" "015.Z" "Larvik" 2004 12295.69655 2560.908961611 2850.29243258493 3074.43092795932 3385.88983974973 4037.25432020394 3801.72925236676 4227.56016736317 4526.02976983172 4782.9075570461 5226.0452961825 1155.23019165825 1371.60307680039 1541.04377575009 1744.43700130385 2161.95324756132 8111.39806440335 8792.97965026613 9199.1240248223 9638.6204672739 10483.7646672762 18 24 28 31 39 46.2769531671514 64.4343443957898 74.1373434244039 84.5413597534445 105.637660387408
"Numedalslågen" "015.Z" "Larvik" 2005 12295.69655 1692.29593459628 1883.5886030486 2030.17572802926 2241.48522421694 2685.31401200709 3082.04504717708 3413.52658005564 3643.815543659 3854.77816359301 4223.51652070859 949.504741445758 1127.79510770768 1270.93698362047 1420.17967107612 1754.45157596489 6180.82138256744 6681.25777168594 6991.96443564262 7314.95829149917 7925.26767905973 0 0 0 0 0 0 0 0 0 0
"Numedalslågen" "015.Z" "Larvik" 2006 12295.69655 2245.13049704172 2504.52611337862 2692.07803222426 2973.33007842243 3572.82871987963 2625.7340358964 2906.85170171539 3116.83811950129 3299.28528463716 3607.02357760087 451.99553436007 540.718805626939 608.102146174605 682.105016663123 849.101588869953 5710.70808786108 6167.27177076167 6452.77448902123 6774.32336806905 7441.5898519975 90 103 110 117 130 233.027419482504 271.453633435276 293.860237396747 317.742652007762 365.310384768202
"Numedalslågen" "015.Z" "Larvik" 2007 12295.69655 728.131696172727 812.505092296624 876.653521921332 965.591732419204 1159.35300249643 3318.31265303173 3684.56038717866 3942.50754394083 4180.38243016848 4566.65962339403 610.729443659496 727.304718344325 820.37085311139 922.632578768221 1139.05472368914 4961.11417879652 5389.1266535084 5670.62591965089 5946.09849955337 6395.25846542413 93 106 113 120 134 239.755002917375 279.702102960925 302.569074995757 326.050504648702 375.841208160658
"Numedalslågen" "015.Z" "Larvik" 2008 12295.69655 798.192374285893 889.863339843356 958.902161743924 1057.23288758173 1262.90769142369 2818.47430762484 3129.00059765505 3341.67617097741 3534.5213067329 3870.46734451573 1133.80104370099 1352.09084742417 1524.31869198369 1705.2010893641 2113.88225537058 5119.36279475056 5578.85642578639 5849.80391387414 6134.17322689152 6655.08496325141 171 187 197 206 223 433.197968520223 492.254808970891 525.926156884537 560.831931890707 629.394566319751
"Numedalslågen" "015.Z" "Larvik" 2009 12295.69655 627.484079550914 702.096328662982 757.148439887754 834.201870763388 1001.80051553962 2056.37375633688 2269.0843622677 2428.81407916438 2571.96441532296 2822.77200092093 772.240291113154 919.728811376158 1036.4273609075 1158.54557691989 1440.83179331195 3716.45144746165 4051.52282080798 4240.57970163196 4441.55592183952 4838.18566578832 104 118 125 132 147 266.863233342296 309.589237181865 335.091309777789 359.258210682892 409.725356280012
"Numedalslågen" "015.Z" "Larvik" 2010 12295.69655 1663.06802105211 1896.96025992508 2080.56288146044 2365.42238017259 3057.65818179528 1880.07118374273 2158.32351989586 2363.73788386975 2560.46340490149 2919.73615329415 935.748399812273 1183.73340807448 1402.11279897596 1676.52953617654 2366.30005631589 4979.29625865688 5563.24216749464 5940.25878808734 6379.9565779523 7341.11474886131 224 242 252 262 280 756.856542877164 863.087687313288 930.136697503768 1002.86663949061 1145.53766372806
"Numedalslågen" "015.Z" "Larvik" 2011 12295.69655 1649.27384717078 1885.62546892903 2082.88130873452 2357.04068616788 3036.63138033435 6501.8366389992 7432.60895950178 8192.05685286499 8880.32976709781 10149.0941974383 891.484447683447 1137.21731512778 1344.77983299611 1602.87864364272 2302.92913327099 9768.8044935687 10934.2025244675 11719.932319302 12503.5850053041 13945.9659995715 64 74 80 86 98 221.144064768024 268.116880026307 297.013290076952 327.038973318297 393.021505083175
"Numedalslågen" "015.Z" "Larvik" 2012 12295.69655 1115.11094242051 1252.00152358585 1352.30119516055 1485.60154356277 1781.20659845246 4220.72250438984 4665.08420737777 4992.76978888691 5289.84180002992 5780.52181038032 2023.59876553574 2401.53793354262 2705.77536667666 3036.74315283703 3761.50519767695 7926.57687879575 8658.41130449252 9087.64342628778 9561.80691343074 10447.3627982834 117 132 140 148 164 303.112154065082 349.868108154014 376.448240211866 403.685457645718 461.735630908493
"Numedalslågen" "015.Z" "Larvik" 2013 12295.69655 1384.96899968276 1546.68686853712 1667.7730585049 1837.33590562996 2205.30869338984 3004.75712065892 3329.21803124456 3558.35753134364 3775.72523524436 4137.95490555601 1006.78375440022 1201.92864366146 1353.03485580638 1527.09582844914 1889.81882944846 5826.39334681742 6339.37708661538 6621.76812319172 6938.39971233088 7517.74969545851 37 45 50 55 64 96.5025239501536 120.065922183799 134.169116237527 147.857730471179 178.382895063212
"Numedalslågen" "015.Z" "Larvik" 2014 12295.69655 1147.25196795914 1282.84692070597 1385.55373963049 1525.81196090638 1832.95092584379 3394.54463124035 3894.3181910458 4256.89002847073 4611.98167727865 5264.53166172926 763.338766394339 902.538058688024 1018.35802833554 1148.02149490236 1433.70541323991 5717.2755035489 6314.35984047274 6719.49401013913 7095.64441969142 7826.77329369933 33 41 46 51 60 103.144955341814 132.755244661575 149.650371717303 168.155591932319 206.874697679321
"Numedalslågen" "015.Z" "Larvik" 2015 12295.69655 2767.61626199018 3090.00213297493 3327.5567311397 3657.2199586164 4376.39439141533 4407.75937668287 4857.07194854508 5208.62297167148 5515.65153275717 6061.85297302951 1105.54766214166 1318.62349267972 1479.94493737566 1660.73064900236 2056.90078313183 8933.5519435893 9636.33387256517 10081.1719272577 10553.4743313731 11467.9228784073 72 83 90 96 108 186.003734355058 220.729789502322 239.899876672331 260.144206181606 303.817631763325
"Numedalslågen" "015.Z" "Larvik" 2016 12295.69655 2339.14287381085 2608.08795982483 2811.35707748751 3107.45780023438 3728.287586511 5467.91502989334 6068.42078598036 6479.60968797846 6866.84346289414 7508.77587591089 1955.15645755197 2319.68285922951 2621.05697858238 2934.14556623421 3658.79061815271 10562.4704485313 11462.3883430614 11990.131301976 12537.0485074752 13620.8019318956 32 40 44 49 58 82.6379975852686 105.826531908793 118.795235174693 132.337690892714 159.298315487783
"Numedalslågen" "015.Z" "Larvik" 2017 12295.69655 3190.52209100212 3570.52305345493 3848.32794249012 4235.74772498072 5107.93269583128 6759.44310299547 7488.59373365807 8015.17364326403 8479.92835986759 9274.22468215081 2091.45303237837 2479.9153442301 2791.08673946921 3120.38119634028 3901.30081242521 12974.4114457234 14096.221344658 14752.1544681757 15415.5521833225 16771.4619557693 15 20 23 27 33 37.820078023222 53.6941531678826 62.297774152038 71.6601528231444 92.5817695516788
"Numedalslågen" "015.Z" "Larvik" 2018 12295.69655 1341.0135537782 1527.413765862 1681.72433116582 1919.75550112835 2465.37432129575 4375.09790668512 4991.11518218617 5489.37335822327 5969.00446252069 6809.09509010016 1557.25540800297 1967.01909280944 2338.03665839758 2774.10851665746 3928.71543752359 8001.38207992299 9021.67907252255 9625.37957704887 10308.5580350244 11665.9584726474 7 11 14 16 22 24.1878566991041 40.3196993696132 50.3457486129959 60.9401177197689 83.6893627316608
"Numedalslågen" "015.Z" "Larvik" 2019 12295.69655 2079.95047897106 2316.57339944518 2494.88324731378 2733.65433494713 3300.01464000522 5372.42949534582 5974.71012623883 6405.89797363123 6773.77717537826 7395.83230112022 1857.36571492599 2224.72841779882 2507.59031415851 2817.87421514751 3481.15314341413 10039.0530482507 10945.1854339826 11469.5214258288 11999.5792799697 12994.7353121892 12 17 19 23 29 31.0131641671038 44.8694694552595 52.8496493750024 62.0908746783597 81.048863650456
"Sandvikselva" "008.Z" "B?um" 1993 331.062069 92.2174774818389 101.398438439339 108.805771694588 119.577039390376 141.532969322476 0 4.89801648599302 7.03555064483064 9.13582119380249 13.9454909773349 0 0 0 0 0 97.9277343971851 108.132917103661 116.171965086756 127.094615388849 149.010015430024 0 1 2 3 6 0 2.15264625822261 4.28186878842971 6.72969763800922 13.1368726679218
"Sandvikselva" "008.Z" "B?um" 1994 331.062069 200.191997864415 219.889838050102 235.746295290353 259.193073166772 310.4321059823 131.316876574521 158.50588980616 182.240809740414 212.621873735048 296.700990734202 4.49496123924245 7.53697451969768 9.43611157960193 11.7087289800204 20.1109772339296 361.551814963578 404.400436432396 434.664212996028 472.346363929619 560.292891816632 0 1 2 3 5 0 1.93137390651544 3.98184683475711 6.54266577201784 13.0841221738012
"Sandvikselva" "008.Z" "B?um" 1995 331.062069 148.724269857962 163.6970038092 174.726570656731 192.204940917682 228.333110102477 16.2730921739571 23.147685467576 27.5804479667373 33.1441619975179 47.995598091488 0 0 0 0 0 173.272963317783 191.320297488113 204.396416147385 221.917594380786 259.074318837278 1 4 5 7 10 2.06219042065049 6.93709604309627 10.0968091286452 13.8770877826592 23.2679957812304
"Sandvikselva" "008.Z" "B?um" 1996 331.062069 40.4074839557882 45.1611210819641 48.7886056308628 53.4492859386905 64.3705916294207 12.688493782164 18.5806037301551 22.0981565661626 26.7663419356119 38.1835348367084 0 0 0 0 0 57.7723222134455 66.4026873055741 72.0789930083761 78.2953715758133 92.6791571556523 1 3 4 5 8 0 4.68666742484246 7.25462092068581 10.2341294478886 18.0234752280145
"Sandvikselva" "008.Z" "B?um" 1997 331.062069 37.7965948206787 42.5115704946493 45.7691536343168 50.1770684584972 59.5673546509925 10.2985797357834 15.3315468961998 18.3950477646271 22.0741864587292 31.734283765076 0 3.98332765730043 5.71653017085463 7.34099710310194 12.9243947928547 57.0489981736742 65.5781277979449 70.8869943124677 76.9580635156661 90.4744008601474 0 2 3 4 7 0 4.29539799819939 7.05573698495994 10.2341144738281 18.2203037054066
"Sandvikselva" "008.Z" "B?um" 1998 331.062069 46.4607820859034 51.2582517798988 54.8507784952718 59.8715181827653 71.2387062490979 8.47256013288862 12.6025128164279 15.1247459915653 18.1081914206233 25.8705188446632 4.2403904298291 7.39742910023154 9.28472051634749 11.5475965700471 19.9622032224428 67.0595686584951 75.3036052124671 80.8335370957305 86.973257999466 100.641912115641 0 1 2 3 5 0 1.99378665288541 4.06633643345361 6.74800832029881 13.0273475039635
"Sandvikselva" "008.Z" "B?um" 1999 331.062069 43.2496309137943 47.7474565264585 51.1419340100451 56.0276453200354 67.1294564716241 0 2.67557977284805 4.93626030903714 6.8087433806487 10.8184554127945 0 0 0 0 0 46.109962409674 52.3936583952735 56.2959590195264 61.2428793782115 72.7810616491889 0 1 2 3 5 0 1.88169703849493 3.83542477200082 6.1389593877711 11.6842007272248
"Sandvikselva" "008.Z" "B?um" 2000 331.062069 45.2955232009741 50.3032415966617 54.1752174572948 59.6729803716968 71.1553201171579 0 3.11355447244377 5.68485161967446 8.06753225821661 12.8581748752579 0 0 2.74747986376028 3.60944865076969 6.27693860185261 50.3494492711255 57.8580236972287 62.6886503982719 68.3940793244765 80.622201648396 0 2 3 4 7 0 4.74889380174197 7.65331981267509 10.9467813155707 19.7029124354064
"Sandvikselva" "008.Z" "B?um" 2001 331.062069 17.2321835644194 19.2949368791264 20.662284914693 22.6792780658235 26.9957656859358 13.3893034217505 16.7406446321169 19.4747113860853 22.8159889187865 32.1096858018484 0 0 0 0 0 32.7567158166841 37.4563007442766 40.7079238809603 44.6022318526298 53.9672063332514 0 0 0 1 2 0 0 0 2.00620683200635 5.28707830268608
"Sandvikselva" "008.Z" "B?um" 2002 331.062069 14.4134537609372 16.0740766247753 17.2290089080654 18.8562415615297 22.5688734127058 5.56995142455669 8.1275553401785 9.5417772510958 11.3079505334431 15.9330663741741 0 0 0 0 0 21.7976834671806 25.140597220733 27.1963683584262 29.6198197983951 34.8064588796795 0 0 0 1 2 0 0 0 1.75171920340315 4.48603955222674
"Sandvikselva" "008.Z" "B?um" 2003 331.062069 39.8210005078952 43.7805608045787 46.9177956954581 51.410072911033 61.3075537979045 5.84713095346135 8.18821737550808 9.5619388542216 11.2352717906032 16.1120237157948 0 0 0 0 0 48.2054165771217 53.3322416848536 56.8887273907372 61.715712301614 72.2932390033331 0 0 0 1 2 0 0 0 1.55274490225927 4.33173884591128
"Sandvikselva" "008.Z" "B?um" 2004 331.062069 28.7139482584354 31.9026464087422 34.2219565051753 37.3991197045742 44.6230729148708 13.8098966503519 17.9170388485959 21.0712076998971 24.7982221261566 34.0821624633757 0 2.47951364467179 3.13908302171379 3.94382203295732 6.80795368021236 48.4063725298643 54.9407952022797 59.0087368042352 64.1964718062399 75.3388707214136 0 0 1 2 4 0 0 2.49589608744648 4.69446911473346 9.7591610179951
"Sandvikselva" "008.Z" "B?um" 2005 331.062069 10.3019455711322 11.4040490416343 12.2063598295713 13.4254930349222 15.9591681009623 0 0 0 0 0 0 0 0 0 0 10.3019455711322 11.4040490416343 12.2063598295713 13.4254930349222 15.9591681009623 0 0 0 0 1 0 0 0 0 1.56211633416988
"Sandvikselva" "008.Z" "B?um" 2006 331.062069 64.0759315513558 70.3087964601973 75.3668307639895 82.650192451254 99.3614918895432 0 2.83918757663689 5.03997806395414 6.88447708163826 10.555761091899 0 0 0 0 0 67.6620968000766 75.021785260918 80.6363798471684 88.0459242414683 104.54899064443 0 1 2 3 5 0 1.9001374065951 3.74219170237649 5.98363572137069 11.6121923912492
"Sandvikselva" "008.Z" "B?um" 2007 331.062069 23.7063636117939 26.8477507754949 28.8051672808663 31.6599884160478 38.2737196539552 37.5353328719597 46.1723059117489 53.2080659774657 62.4335948558182 86.9634578897194 0 2.34402249145016 3.04917121282285 3.88762077001876 6.69274699866757 67.6305046225646 78.1311597122667 85.9543089337845 95.2540146285164 120.054600510902 0 1 2 2 5 0 1.81961267510232 3.65414091125799 6.10271858812494 12.3718464926912
"Sandvikselva" "008.Z" "B?um" 2008 331.062069 73.1125717331893 80.3774912624677 86.3168649531133 94.8165378095634 112.294714878551 33.8277230409937 43.4491027340559 50.5295581820048 59.460379036632 83.3170647310218 0 0 2.20770748071126 3.32674085058413 6.0768882596886 116.043311820056 130.682955641336 141.035392895861 153.033343429561 179.331901956925 1 4 5 6 10 2.77221769316691 8.24407714037045 11.9471719051435 16.2076607286274 26.7147049038841
"Sandvikselva" "008.Z" "B?um" 2009 331.062069 68.5411276596322 75.352602218608 80.8711198505962 88.723577110348 106.442921536362 55.2357079606141 67.0309350714106 77.1127950516493 90.9671881256842 127.217811754807 0 0 0 0 0 131.596212286812 148.212232314887 160.578438714427 175.599839585746 212.893677142888 0 1 2 3 5 0 1.95200187838423 3.84315988517683 5.99894096436046 11.5824025596504
"Sandvikselva" "008.Z" "B?um" 2010 331.062069 114.338132025499 121.993111504387 127.207423581881 133.16137166823 143.035827995786 130.165756123231 148.794439007863 162.484568848507 175.896328060325 199.718084385569 3.55824299256344 4.18039761076494 4.68399312629539 5.17494303659505 6.1209573718624 258.880235157865 280.53525098283 294.855948046365 308.795284642349 335.025883910163 0 0 0 0 0 0 0 0 0 0
"Sandvikselva" "008.Z" "B?um" 2011 331.062069 71.9365158481671 76.6867042183674 79.8342590258683 83.2831306164512 90.0428673010869 123.862295915587 142.408840645979 155.845140958132 168.710201188032 191.421997950165 10.6949171057543 12.6093637819842 14.0721743763956 15.4972899954631 18.3645242602725 216.555663072715 236.544996389874 250.328476767806 263.468791526401 287.654733433183 0 0 0 0 0 0 0 0 0 0
"Sandvikselva" "008.Z" "B?um" 2012 331.062069 81.0002908472102 86.4376251882925 89.9564576552336 93.906870967916 101.380034004449 157.928866780366 179.994614893359 197.794878115021 213.913708977302 243.775156032785 16.071401993535 18.8356077243394 21.065719567268 23.3066358498873 27.4156485410947 266.691388074108 291.51157262307 309.694468485715 326.324911785482 356.696892531133 0 0 0 0 0 0 0 0 0 0
"Sandvikselva" "008.Z" "B?um" 2013 331.062069 283.245317943319 290.397451066113 294.749201983138 299.306831430455 307.301523940672 520.432747156506 533.591919546093 542.147122878623 550.366821640122 565.085667115101 70.8387646315342 72.6315110921146 73.7241329684123 74.8740230204908 76.8095873613504 885.732758735047 901.341642448682 910.801351403086 920.141556386359 936.789903327858 0 0 0 0 0 0 0 0 0 0
"Sandvikselva" "008.Z" "B?um" 2014 331.062069 70.8866629781318 72.6425943514057 73.7079144714112 74.8854597635822 76.8576714773876 429.842490628663 440.586775349261 447.412998809959 454.313499586217 466.674510643632 101.137391363782 103.620425940663 105.171697614507 106.887146669767 109.734019979478 608.084160603837 619.585481384957 626.511933669279 633.693511145698 646.279254113758 0 0 0 0 0 0 0 0 0 0
"Sandvikselva" "008.Z" "B?um" 2015 331.062069 839.430521988312 859.686024629496 873.407789133889 887.404955101987 910.353212276093 176.997378927035 181.43567391337 184.166813664265 187.122635843057 192.206222292023 0 0 0 0 0 1022.96005472143 1043.75564726633 1057.71331245318 1071.78095957605 1095.21284773142 0 0 0 0 0 0 0 0 0 0
"Sandvikselva" "008.Z" "B?um" 2016 331.062069 298.235125742923 305.79762519918 310.492395150354 315.315488511235 323.804656178245 70.7484029400244 72.5915645769883 73.6574479813344 74.8044599205252 76.7085202960771 10.1149952850319 10.3683512426856 10.5359034129714 10.6925038709512 10.978975041529 382.187538164295 389.976873411197 394.726213289641 399.679487318911 408.293202461604 0 0 0 0 0 0 0 0 0 0
"Sandvikselva" "008.Z" "B?um" 2017 331.062069 355.844635893209 400.8887528031 433.370833361825 472.13790485051 559.639300985955 172.366980397866 211.654047270992 240.403553363167 282.452886589705 393.05040823833 27.7237563440068 36.2439139961284 44.4753745414558 54.003733724042 78.5252869145827 607.084527500839 681.147925715066 731.340601415626 787.095278629111 917.408546435533 0 0 0 0 0 0 0 0 0 0
"Sandvikselva" "008.Z" "B?um" 2018 331.062069 168.292957701939 189.962941166851 205.597810194491 224.073977875337 264.647718327563 250.295798798619 304.060601984968 348.96272558635 407.051836824006 570.638634578729 21.995915343487 28.8343074109122 35.2327516864465 42.9990308428079 62.0895633206749 482.568574111843 546.602296802773 595.750584163822 655.980071410569 820.105349068659 0 0 0 0 0 0 0 0 0 0
"Sandvikselva" "008.Z" "B?um" 2019 331.062069 132.058915476757 148.989782328975 161.712985246831 176.425489247295 206.898030868897 138.982335110954 168.243762746379 192.883449771111 226.672716864833 316.948265544632 16.742025715222 21.6627517613092 26.6545071164396 32.3303251643484 47.2019529086219 314.840624996716 356.80242674263 386.410492582864 422.825167181637 514.854304879788 0 0 0 0 0 0 0 0 0 0
"Skienselva" "016.Z" "Porsgrunn" 1993 1496 997.91158462304 1141.62803269232 1256.13708005486 1424.7309506578 1843.56387878857 408.184790411579 471.264931118195 517.261858542701 562.625004388594 646.958274461308 0 0 3.41430292951946 10.1137943792432 24.8506307455059 1482.12748948075 1659.29646129233 1790.0851111472 1959.47823482415 2367.2316269623 30 38 42 46 55 107.967112093294 138.199423758045 155.590082762749 175.085713906756 218.353317800264
"Skienselva" "016.Z" "Porsgrunn" 1994 1496 316.974019664565 363.308253545902 397.656299168741 450.318005859752 585.704699804794 250.622068356709 286.277865249076 314.739078029126 342.147967712502 388.65502119425 74.5587800143777 93.435738050034 110.756256639905 133.19805529292 189.620633736341 707.39368967795 785.530716980672 836.734253127438 894.420082321557 1036.39208778631 0 1 2 3 5 0 3.39224720011829 6.77545693328952 10.688559066187 19.7938986688809
"Skienselva" "016.Z" "Porsgrunn" 1995 1496 738.800103157886 849.599223969811 935.721727744378 1060.75614319999 1354.53466037124 0 24.0493680973465 35.4799601025349 46.9302060592666 69.7081305852393 22.8586094436838 37.4082365516022 47.1412689160864 59.3579945714235 87.6432840620018 819.147163257009 933.826724903454 1022.49781036867 1147.32311899061 1443.06137870704 26 33 37 41 49 92.6049917058902 120.314722146511 136.549724663849 154.204990784681 191.641866198063
"Skienselva" "016.Z" "Porsgrunn" 1996 1496 595.052702881879 685.594812937093 753.026717074009 845.034015209924 1088.36343402193 180.492214255602 208.319446581493 228.308085112745 248.273954355735 283.04520553326 4.105376771569 9.8934362542243 12.3951852561958 15.4450555680673 22.7788223008891 824.746782523561 924.077956022004 998.332507688652 1091.67073078154 1331.04988335628 0 2 3 4 7 0 6.94532949591431 11.1433956370145 16.1366225770974 26.8795580662488
"Skienselva" "016.Z" "Porsgrunn" 1997 1496 395.916232591329 454.707153377372 500.345159606654 568.82709084649 732.176354522783 166.930421940439 194.340034208389 214.007969664333 233.054868882947 267.799926061143 0 3.63931676878393 7.23102211827463 11.1529141742605 19.5644464730091 601.686591232051 673.861504408155 724.842512213586 794.158753181698 955.818429000484 6 10 12 14 19 21.0408191551579 35.0985270430643 43.5850244080348 52.9888998142068 74.3023182132559
"Skienselva" "016.Z" "Porsgrunn" 1998 1496 371.046598186576 426.74186659034 470.453542650651 536.033931735959 683.202278831756 334.985577405489 384.886979676139 422.74223264044 457.17258173913 524.482205049093 31.9182371502129 44.1939902865069 53.0628505959286 64.511013339608 93.6510833125106 803.932291645461 894.642835552671 955.668892071829 1026.07597715137 1187.5987048035 6 9 12 14 19 20.3872931303425 34.3570395496615 43.0714493165182 52.3325461327087 72.8182383465118
"Skienselva" "016.Z" "Porsgrunn" 1999 1496 261.741668737073 300.892290207226 331.656956912361 376.463060914574 485.328594890474 330.434259069819 380.978380405273 418.629471700362 455.11193337734 520.268619599458 0 14.0850884064265 20.7644264569539 28.2276798580413 45.5158426878599 651.226740894103 730.355964335897 778.34837006568 832.997368141496 959.18950732951 19 25 28 31 38 65.5772432383995 89.3443612373028 102.867964765444 118.348347144264 150.074285405941
"Skienselva" "016.Z" "Porsgrunn" 2000 1496 524.647430368266 601.541209697024 662.625779457593 748.691620507538 959.739516787444 181.911382310409 222.33135227675 247.472807130982 274.560497507958 327.556793106037 0 0 3.84426562783607 12.6518900097 30.8938743335173 761.139717055076 855.971213756699 921.524263617649 1011.90801696341 1222.80126403739 58 67 72 78 88 200.915645993625 242.701859992081 267.559182671367 293.780884702377 351.58636289674
"Skienselva" "016.Z" "Porsgrunn" 2001 1496 665.758246669085 763.876300206877 841.85193145202 952.969599586077 1219.89001732791 345.963728536859 402.391912078219 443.381596569291 486.175904974021 564.944211157773 0 21.4100375014966 32.4517716223464 43.8208070655726 73.7780002551941 1106.71075709441 1237.7052474222 1327.15993524143 1446.17317497457 1719.74593632834 62 72 77 83 94 219.081002841435 261.186810500319 286.94133751605 314.751578675755 373.527568012504
"Skienselva" "016.Z" "Porsgrunn" 2002 1496 1294.06589758836 1473.5543571917 1622.69577484844 1849.98789420821 2383.37393993117 285.98274733658 332.429263553545 365.92566903465 400.278737012316 463.002071025837 0 0 5.290335483053 13.0924695141359 28.5449467051948 1657.36528233786 1848.63597919527 2001.30711999643 2225.29994075838 2764.22894866522 34 42 46 51 61 119.373959089921 152.283806070008 171.590379614214 192.579215520705 237.990328730462
"Skienselva" "016.Z" "Porsgrunn" 2003 1496 967.654804957673 1110.10081812634 1222.78735869875 1385.53881280068 1808.20562860993 722.437416252732 826.823591521288 905.954737705181 984.57037018894 1118.51161927781 39.1170235894235 56.7543615961418 69.5130930447533 85.7534636930044 126.493431713922 1856.4766038725 2081.32271316069 2219.17757902785 2391.14804370984 2812.60491315601 33 41 46 50 59 116.784477617565 150.010009633495 169.056354155701 189.88301302186 233.349468521042
"Skienselva" "016.Z" "Porsgrunn" 2004 1496 482.609008657023 552.028014575211 608.368021653784 687.278046754049 884.28565407679 163.326893224799 193.173346042359 211.701653252 231.72028610611 268.539949241137 0 0 3.52009362903262 7.60078363983547 16.6230551683118 684.262349284898 769.24668092909 827.046061077788 905.405688577402 1105.53702144798 12 17 20 23 29 42.6781579190091 61.2043687281267 72.4091544562462 84.7844046530955 110.740947997028
"Skienselva" "016.Z" "Porsgrunn" 2005 1496 760.705171545074 869.835706986609 961.697441475435 1091.73481903637 1395.09025894847 549.407012926982 628.74188318443 687.757911240512 746.516037967623 851.456934774054 19.467248244518 30.3036406980277 37.0956102314492 45.7710557175755 68.413661500952 1432.06453501035 1588.88371948648 1698.99262287295 1836.02026304256 2147.21141921291 9 13 16 19 24 31.0772917216323 47.7527702851078 58.1170738660149 68.8281137096272 93.7018554341823
"Skienselva" "016.Z" "Porsgrunn" 2006 1496 555.05281335205 636.85109812172 701.89818949463 796.583655664639 1023.41493161131 527.991893050271 610.445378882849 669.472407788357 727.575622107395 835.536422774872 0 0 12.5277906788132 22.2713032715637 45.0003969230779 1170.05896233119 1306.71518043277 1395.7715989802 1502.6276550855 1735.01650583575 64 74 80 85 96 223.738452509895 267.684298741459 294.572339920059 322.390842372805 385.196134228525
"Skienselva" "016.Z" "Porsgrunn" 2007 1496 161.825122734266 185.695540215777 205.192817950643 233.495823958003 299.37394563101 246.929554874444 283.928023464547 311.067732304057 338.0451361558 384.559248274128 4.7856812320961 12.0105284875358 15.3923705425773 19.5845062173832 29.4621050333374 448.819587990222 503.257452074111 537.223894899364 574.111146278529 652.987875834066 2 4 6 7 11 6.09600861925345 14.801698275952 20.4232855273528 27.0664080953177 41.6303716230165
